"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","Food Access",
"06","California","06077004600","San Joaquin County, CA - 06077004600","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004701","San Joaquin County, CA - 06077004701","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004701","San Joaquin County, CA - 06077004701","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004703","San Joaquin County, CA - 06077004703","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004703","San Joaquin County, CA - 06077004703","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004704","San Joaquin County, CA - 06077004704","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004704","San Joaquin County, CA - 06077004704","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004800","San Joaquin County, CA - 06077004800","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004800","San Joaquin County, CA - 06077004800","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004901","San Joaquin County, CA - 06077004901","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004901","San Joaquin County, CA - 06077004901","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004902","San Joaquin County, CA - 06077004902","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004902","San Joaquin County, CA - 06077004902","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005001","San Joaquin County, CA - 06077005001","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005001","San Joaquin County, CA - 06077005001","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005003","San Joaquin County, CA - 06077005003","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005003","San Joaquin County, CA - 06077005003","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005004","San Joaquin County, CA - 06077005004","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005004","San Joaquin County, CA - 06077005004","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005106","San Joaquin County, CA - 06077005106","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005106","San Joaquin County, CA - 06077005106","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005108","San Joaquin County, CA - 06077005108","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005108","San Joaquin County, CA - 06077005108","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005109","San Joaquin County, CA - 06077005109","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005109","San Joaquin County, CA - 06077005109","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005110","San Joaquin County, CA - 06077005110","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005110","San Joaquin County, CA - 06077005110","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005113","San Joaquin County, CA - 06077005113","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005113","San Joaquin County, CA - 06077005113","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005114","San Joaquin County, CA - 06077005114","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005114","San Joaquin County, CA - 06077005114","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005119","San Joaquin County, CA - 06077005119","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005119","San Joaquin County, CA - 06077005119","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005122","San Joaquin County, CA - 06077005122","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005122","San Joaquin County, CA - 06077005122","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005123","San Joaquin County, CA - 06077005123","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005123","San Joaquin County, CA - 06077005123","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005124","San Joaquin County, CA - 06077005124","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005124","San Joaquin County, CA - 06077005124","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005125","San Joaquin County, CA - 06077005125","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005125","San Joaquin County, CA - 06077005125","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005126","San Joaquin County, CA - 06077005126","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005126","San Joaquin County, CA - 06077005126","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005127","San Joaquin County, CA - 06077005127","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005127","San Joaquin County, CA - 06077005127","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005129","San Joaquin County, CA - 06077005129","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005129","San Joaquin County, CA - 06077005129","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005130","San Joaquin County, CA - 06077005130","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005130","San Joaquin County, CA - 06077005130","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005131","San Joaquin County, CA - 06077005131","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005131","San Joaquin County, CA - 06077005131","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005132","San Joaquin County, CA - 06077005132","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005132","San Joaquin County, CA - 06077005132","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005133","San Joaquin County, CA - 06077005133","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005133","San Joaquin County, CA - 06077005133","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005134","San Joaquin County, CA - 06077005134","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005134","San Joaquin County, CA - 06077005134","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005135","San Joaquin County, CA - 06077005135","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005135","San Joaquin County, CA - 06077005135","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005202","San Joaquin County, CA - 06077005202","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005202","San Joaquin County, CA - 06077005202","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005206","San Joaquin County, CA - 06077005206","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005206","San Joaquin County, CA - 06077005206","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005207","San Joaquin County, CA - 06077005207","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005207","San Joaquin County, CA - 06077005207","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005208","San Joaquin County, CA - 06077005208","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005208","San Joaquin County, CA - 06077005208","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005209","San Joaquin County, CA - 06077005209","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005209","San Joaquin County, CA - 06077005209","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005210","San Joaquin County, CA - 06077005210","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005210","San Joaquin County, CA - 06077005210","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005302","San Joaquin County, CA - 06077005302","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005302","San Joaquin County, CA - 06077005302","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005303","San Joaquin County, CA - 06077005303","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005303","San Joaquin County, CA - 06077005303","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005305","San Joaquin County, CA - 06077005305","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005305","San Joaquin County, CA - 06077005305","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005307","San Joaquin County, CA - 06077005307","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005307","San Joaquin County, CA - 06077005307","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005308","San Joaquin County, CA - 06077005308","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005308","San Joaquin County, CA - 06077005308","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005403","San Joaquin County, CA - 06077005403","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005403","San Joaquin County, CA - 06077005403","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005405","San Joaquin County, CA - 06077005405","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005405","San Joaquin County, CA - 06077005405","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005406","San Joaquin County, CA - 06077005406","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005406","San Joaquin County, CA - 06077005406","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077005501","San Joaquin County, CA - 06077005501","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005501","San Joaquin County, CA - 06077005501","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005502","San Joaquin County, CA - 06077005502","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077005502","San Joaquin County, CA - 06077005502","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06079010002","San Luis Obispo County, CA - 06079010002","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06079010002","San Luis Obispo County, CA - 06079010002","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06079010016","San Luis Obispo County, CA - 06079010016","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06079010016","San Luis Obispo County, CA - 06079010016","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06079010101","San Luis Obispo County, CA - 06079010101","2015","3.0","","Not Low Income, Low Access, Rural" (3),
